utc_timestamp,temperature,radiation_direct_horizontal,radiation_diffuse_horizontal
2016-06-19T18:00:00Z,16.7600,7.6853,64.2351
2016-06-19T19:00:00Z,15.3380,0.6950,10.6485
2016-06-19T20:00:00Z,14.3570,0.0003,0.0129
2016-06-19T21:00:00Z,13.7780,0.0000,0.0000
2016-06-19T22:00:00Z,13.3480,0.0000,0.0000
2016-06-19T23:00:00Z,13.0180,0.0000,0.0000
2016-06-20T00:00:00Z,12.6810,0.0000,0.0000
2016-06-20T01:00:00Z,12.4080,0.0000,0.0000
2016-06-20T02:00:00Z,12.1770,0.0000,0.0000
2016-06-20T03:00:00Z,11.9520,0.0174,0.5095
2016-06-20T04:00:00Z,12.2010,2.1611,26.0619
2016-06-20T05:00:00Z,13.1710,12.5240,91.8034
2016-06-20T06:00:00Z,14.3610,34.1328,166.7317
2016-06-20T07:00:00Z,15.6700,63.9048,238.4290
2016-06-20T08:00:00Z,16.7180,93.8993,300.4086
2016-06-20T09:00:00Z,17.4860,112.9851,348.0916
2016-06-20T10:00:00Z,18.1210,129.6973,382.0351
2016-06-20T11:00:00Z,18.6420,135.9323,398.2091
2016-06-20T12:00:00Z,19.0290,126.9993,395.6523
2016-06-20T13:00:00Z,19.2420,99.9105,371.0514
2016-06-20T14:00:00Z,19.2830,70.2902,325.7543
2016-06-20T15:00:00Z,19.2020,49.6064,268.9598
2016-06-20T16:00:00Z,18.9770,36.8684,208.8732
2016-06-20T17:00:00Z,18.5290,22.6343,141.3371
2016-06-20T18:00:00Z,17.7290,8.5147,70.5841
2016-06-20T19:00:00Z,16.6210,0.9923,12.9051
2016-06-20T20:00:00Z,15.9580,0.0003,0.0141
2016-06-20T21:00:00Z,15.6710,0.0000,0.0000
2016-06-20T22:00:00Z,15.4240,0.0000,0.0000
2016-06-20T23:00:00Z,15.2110,0.0000,0.0000
2016-06-21T00:00:00Z,15.0140,0.0000,0.0000
2016-06-21T01:00:00Z,14.8700,0.0000,0.0000
2016-06-21T02:00:00Z,14.7190,0.0000,0.0000
2016-06-21T03:00:00Z,14.5510,0.0092,0.3516
2016-06-21T04:00:00Z,14.6920,1.5267,22.0506
2016-06-21T05:00:00Z,15.5370,11.0985,85.3215
2016-06-21T06:00:00Z,16.6730,38.2451,161.8502
2016-06-21T07:00:00Z,17.9820,82.8541,230.8789
2016-06-21T08:00:00Z,19.1920,144.6969,283.2539
2016-06-21T09:00:00Z,20.4200,266.9772,300.9709
2016-06-21T10:00:00Z,21.5870,424.0685,276.6888
2016-06-21T11:00:00Z,22.4730,493.7227,262.9086
2016-06-21T12:00:00Z,23.0510,499.9044,256.5626
2016-06-21T13:00:00Z,23.3640,451.1606,253.6554
2016-06-21T14:00:00Z,23.3950,343.6650,254.9731
2016-06-21T15:00:00Z,23.1920,238.3624,236.7526
2016-06-21T16:00:00Z,22.8230,164.5468,193.1897
2016-06-21T17:00:00Z,22.2310,94.8942,139.5264
2016-06-21T18:00:00Z,21.1470,29.6533,78.3557
2016-06-21T19:00:00Z,19.2380,2.0477,14.2624
2016-06-21T20:00:00Z,18.1310,0.0004,0.0154
2016-06-21T21:00:00Z,17.5790,0.0000,0.0000
2016-06-21T22:00:00Z,17.1300,0.0000,0.0000
2016-06-21T23:00:00Z,16.6980,0.0000,0.0000
2016-06-22T00:00:00Z,16.3070,0.0000,0.0000
2016-06-22T01:00:00Z,15.9540,0.0000,0.0000
2016-06-22T02:00:00Z,15.6760,0.0000,0.0000
2016-06-22T03:00:00Z,15.4480,0.0507,0.6644
2016-06-22T04:00:00Z,16.1690,16.6031,30.8692
2016-06-22T05:00:00Z,18.0850,102.4020,76.4605
2016-06-22T06:00:00Z,19.8680,242.3517,96.8106
2016-06-22T07:00:00Z,21.8700,386.4355,111.8687
2016-06-22T08:00:00Z,23.5050,497.4212,132.0831
2016-06-22T09:00:00Z,24.7710,584.4053,149.2952
2016-06-22T10:00:00Z,25.8050,663.3924,154.5289
2016-06-22T11:00:00Z,26.5760,676.3829,166.3449
2016-06-22T12:00:00Z,27.1070,638.3231,179.5618
2016-06-22T13:00:00Z,27.3850,552.6648,192.4933
2016-06-22T14:00:00Z,27.3950,444.5748,196.6627
2016-06-22T15:00:00Z,27.1870,319.5195,192.2537
2016-06-22T16:00:00Z,26.7060,175.1246,179.8232
2016-06-22T17:00:00Z,26.0150,75.8419,136.9815
2016-06-22T18:00:00Z,24.6990,23.0138,74.1706
2016-06-22T19:00:00Z,22.6320,1.7967,13.2404
2016-06-22T20:00:00Z,21.4420,0.0005,0.0169
2016-06-22T21:00:00Z,20.8500,0.0000,0.0000
2016-06-22T22:00:00Z,20.2960,0.0000,0.0000
2016-06-22T23:00:00Z,19.7770,0.0000,0.0000
2016-06-23T00:00:00Z,19.3010,0.0000,0.0000
2016-06-23T01:00:00Z,18.8270,0.0000,0.0000
2016-06-23T02:00:00Z,18.3940,0.0000,0.0000
2016-06-23T03:00:00Z,17.9990,0.0433,0.6314
2016-06-23T04:00:00Z,18.2670,14.0302,31.3081
2016-06-23T05:00:00Z,19.5890,86.2914,83.2228
2016-06-23T06:00:00Z,21.1190,206.4042,113.1447
2016-06-23T07:00:00Z,22.9840,337.1130,133.9558
2016-06-23T08:00:00Z,24.5410,448.0172,155.3843
2016-06-23T09:00:00Z,25.6540,487.4431,191.7530
2016-06-23T10:00:00Z,26.5300,554.1256,200.9749
2016-06-23T11:00:00Z,27.3050,642.1838,182.7568
2016-06-23T12:00:00Z,27.8450,644.6082,177.9628
2016-06-23T13:00:00Z,28.0910,583.7745,179.9258
2016-06-23T14:00:00Z,28.0550,478.1645,182.6418
2016-06-23T15:00:00Z,27.7120,340.3178,182.8476
2016-06-23T16:00:00Z,27.1470,206.1019,168.1371
2016-06-23T17:00:00Z,26.1820,98.1749,132.0795
2016-06-23T18:00:00Z,24.4800,26.2870,74.7119
2016-06-23T19:00:00Z,22.2960,1.7389,13.0706
2016-06-23T20:00:00Z,20.9180,0.0008,0.0194
2016-06-23T21:00:00Z,20.0050,0.0000,0.0000
2016-06-23T22:00:00Z,19.1960,0.0000,0.0000
2016-06-23T23:00:00Z,18.4950,0.0000,0.0000
2016-06-24T00:00:00Z,17.8360,0.0000,0.0000
2016-06-24T01:00:00Z,17.2460,0.0000,0.0000
2016-06-24T02:00:00Z,16.7710,0.0000,0.0000
2016-06-24T03:00:00Z,16.3770,0.0342,0.5850
2016-06-24T04:00:00Z,16.5200,9.1791,31.0668
2016-06-24T05:00:00Z,17.6650,64.5629,91.5396
2016-06-24T06:00:00Z,19.0480,172.2731,129.4430
2016-06-24T07:00:00Z,20.5470,300.1574,152.3445
2016-06-24T08:00:00Z,21.8370,421.2230,168.6370
2016-06-24T09:00:00Z,22.8870,523.5366,179.5690
2016-06-24T10:00:00Z,23.7460,600.5244,184.7300
2016-06-24T11:00:00Z,24.3680,626.6900,191.0801
2016-06-24T12:00:00Z,24.7180,619.0028,192.0330
2016-06-24T13:00:00Z,24.7800,542.1460,203.5656
2016-06-24T14:00:00Z,24.4190,338.2008,245.6034
2016-06-24T15:00:00Z,23.9330,218.0556,235.7387
2016-06-24T16:00:00Z,23.3500,143.2837,193.4093
2016-06-24T17:00:00Z,22.5910,80.2835,139.0224
2016-06-24T18:00:00Z,21.1490,20.9420,74.2171
2016-06-24T19:00:00Z,19.3140,1.6657,13.1586
2016-06-24T20:00:00Z,18.1710,0.0012,0.0237
2016-06-24T21:00:00Z,17.4240,0.0000,0.0000
2016-06-24T22:00:00Z,16.7650,0.0000,0.0000
2016-06-24T23:00:00Z,16.2080,0.0000,0.0000
2016-06-25T00:00:00Z,15.6960,0.0000,0.0000
2016-06-25T01:00:00Z,15.2440,0.0000,0.0000
2016-06-25T02:00:00Z,14.8760,0.0000,0.0000
2016-06-25T03:00:00Z,14.5360,0.0136,0.4055
2016-06-25T04:00:00Z,14.6790,2.9359,25.8553
2016-06-25T05:00:00Z,15.5160,22.0314,94.1569
2016-06-25T06:00:00Z,16.4810,69.1460,163.3357
2016-06-25T07:00:00Z,17.5150,141.7627,217.9764
2016-06-25T08:00:00Z,18.4940,236.5493,252.0763
2016-06-25T09:00:00Z,19.4260,350.1642,261.1242
2016-06-25T10:00:00Z,20.3000,480.6906,243.8883
2016-06-25T11:00:00Z,20.9320,550.2643,232.4490
2016-06-25T12:00:00Z,21.1420,491.7442,253.2915
2016-06-25T13:00:00Z,21.0730,420.9405,257.6522
2016-06-25T14:00:00Z,20.9640,427.4893,213.5512
2016-06-25T15:00:00Z,20.5790,339.1359,189.9693
2016-06-25T16:00:00Z,19.9350,210.6229,171.1689
2016-06-25T17:00:00Z,19.0750,98.7177,134.6076
2016-06-25T18:00:00Z,17.9060,31.7430,76.2547
2016-06-25T19:00:00Z,16.0720,2.9106,14.8810
2016-06-25T20:00:00Z,14.8390,0.0012,0.0233
2016-06-25T21:00:00Z,14.1570,0.0000,0.0000
2016-06-25T22:00:00Z,13.5480,0.0000,0.0000
2016-06-25T23:00:00Z,13.0170,0.0000,0.0000
2016-06-26T00:00:00Z,12.5480,0.0000,0.0000
2016-06-26T01:00:00Z,12.1280,0.0000,0.0000
2016-06-26T02:00:00Z,11.7510,0.0000,0.0000
2016-06-26T03:00:00Z,11.4190,0.0485,0.6333
2016-06-26T04:00:00Z,11.8820,13.5988,30.9477
2016-06-26T05:00:00Z,13.3220,87.9702,81.8774
2016-06-26T06:00:00Z,15.1510,232.1986,101.4644
2016-06-26T07:00:00Z,16.7190,386.8433,111.6573
2016-06-26T08:00:00Z,17.8940,520.9401,122.6378
2016-06-26T09:00:00Z,18.8460,620.9132,135.0776
2016-06-26T10:00:00Z,19.6150,675.6787,149.4956
2016-06-26T11:00:00Z,20.1600,671.8564,169.2894
2016-06-26T12:00:00Z,20.4170,591.1863,199.5141
2016-06-26T13:00:00Z,20.4920,518.1366,208.4805
2016-06-26T14:00:00Z,20.3560,420.6707,208.3582
2016-06-26T15:00:00Z,20.0000,289.9645,204.3326
2016-06-26T16:00:00Z,19.4610,178.1813,179.1994
2016-06-26T17:00:00Z,18.6850,82.5540,136.0674
2016-06-26T18:00:00Z,17.5140,21.4990,73.2565
2016-06-26T19:00:00Z,15.7080,1.8212,13.1660
2016-06-26T20:00:00Z,14.5430,0.0002,0.0091
2016-06-26T21:00:00Z,13.8840,0.0000,0.0000
2016-06-26T22:00:00Z,13.3910,0.0000,0.0000
2016-06-26T23:00:00Z,12.9320,0.0000,0.0000
2016-06-27T00:00:00Z,12.6410,0.0000,0.0000
2016-06-27T01:00:00Z,12.4830,0.0000,0.0000
2016-06-27T02:00:00Z,12.4680,0.0000,0.0000
2016-06-27T03:00:00Z,12.4490,0.0226,0.4946
2016-06-27T04:00:00Z,12.7950,3.9396,27.5656
2016-06-27T05:00:00Z,13.9040,31.7751,97.0618
2016-06-27T06:00:00Z,15.3980,112.4743,155.1765
2016-06-27T07:00:00Z,16.8560,226.8532,188.8694
2016-06-27T08:00:00Z,18.1240,327.4718,216.1732
2016-06-27T09:00:00Z,19.1620,389.4015,244.8142
2016-06-27T10:00:00Z,20.0650,458.2507,255.4652
2016-06-27T11:00:00Z,20.7430,461.4748,271.9917
2016-06-27T12:00:00Z,21.1870,434.6381,281.1304
2016-06-27T13:00:00Z,21.3810,373.2055,283.2741
2016-06-27T14:00:00Z,21.2880,285.0664,274.8454
2016-06-27T15:00:00Z,21.0430,213.0176,242.7657
2016-06-27T16:00:00Z,20.6740,156.7405,193.6741
2016-06-27T17:00:00Z,20.0280,79.6009,141.1209
2016-06-27T18:00:00Z,18.9160,21.0273,75.6366
2016-06-27T19:00:00Z,17.1320,1.3045,12.3623
2016-06-27T20:00:00Z,16.1050,0.0003,0.0133
2016-06-27T21:00:00Z,15.5140,0.0000,0.0000
2016-06-27T22:00:00Z,14.9600,0.0000,0.0000
2016-06-27T23:00:00Z,14.4690,0.0000,0.0000
2016-06-28T00:00:00Z,14.0310,0.0000,0.0000
2016-06-28T01:00:00Z,13.6480,0.0000,0.0000
2016-06-28T02:00:00Z,13.2930,0.0000,0.0000
2016-06-28T03:00:00Z,13.0210,0.0172,0.4275
2016-06-28T04:00:00Z,13.4850,4.9730,28.6815
2016-06-28T05:00:00Z,14.8540,31.7933,95.9342
2016-06-28T06:00:00Z,16.3620,95.0099,157.1964
2016-06-28T07:00:00Z,17.8880,216.7557,190.6939
2016-06-28T08:00:00Z,19.1880,345.2811,205.8069
2016-06-28T09:00:00Z,20.2500,432.6518,222.3978
2016-06-28T10:00:00Z,21.1890,526.1479,220.8089
2016-06-28T11:00:00Z,21.9560,571.4369,219.8005
2016-06-28T12:00:00Z,22.4040,533.1075,233.0458
2016-06-28T13:00:00Z,22.5670,456.4729,241.2277
2016-06-28T14:00:00Z,22.5800,402.5242,222.1262
2016-06-28T15:00:00Z,22.3890,303.6324,203.7588
2016-06-28T16:00:00Z,21.9530,189.5426,178.4019
2016-06-28T17:00:00Z,21.2160,89.7531,136.4342
2016-06-28T18:00:00Z,19.9830,25.5724,75.3577
2016-06-28T19:00:00Z,18.1890,1.8584,13.2362
2016-06-28T20:00:00Z,17.1690,0.0004,0.0127
2016-06-28T21:00:00Z,16.6620,0.0000,0.0000
2016-06-28T22:00:00Z,16.2000,0.0000,0.0000
2016-06-28T23:00:00Z,15.6910,0.0000,0.0000
2016-06-29T00:00:00Z,15.1810,0.0000,0.0000
2016-06-29T01:00:00Z,14.6610,0.0000,0.0000
2016-06-29T02:00:00Z,14.1860,0.0000,0.0000
2016-06-29T03:00:00Z,13.7970,0.0188,0.4493
2016-06-29T04:00:00Z,13.9470,5.1957,29.4772
2016-06-29T05:00:00Z,14.9740,33.1115,98.0418
2016-06-29T06:00:00Z,16.2130,100.8612,160.0233
2016-06-29T07:00:00Z,17.5490,196.4729,203.2994
2016-06-29T08:00:00Z,18.8120,293.7585,233.0213
2016-06-29T09:00:00Z,19.9570,402.8047,243.5717
2016-06-29T10:00:00Z,20.9610,486.1390,246.4276
2016-06-29T11:00:00Z,21.7170,511.5862,254.0587
2016-06-29T12:00:00Z,22.1830,471.3032,270.5928
2016-06-29T13:00:00Z,22.2710,329.8577,304.9829
2016-06-29T14:00:00Z,22.1190,210.0182,305.5398
2016-06-29T15:00:00Z,21.8140,129.6278,269.5878
2016-06-29T16:00:00Z,21.3380,76.7771,213.0567
2016-06-29T17:00:00Z,20.5280,28.5878,139.2981
2016-06-29T18:00:00Z,19.2710,5.5535,59.9619
2016-06-29T19:00:00Z,17.8670,0.3847,8.4965
2016-06-29T20:00:00Z,17.0910,0.0002,0.0089
2016-06-29T21:00:00Z,16.5620,0.0000,0.0000
2016-06-29T22:00:00Z,16.1370,0.0000,0.0000
2016-06-29T23:00:00Z,15.7870,0.0000,0.0000
2016-06-30T00:00:00Z,15.4790,0.0000,0.0000
2016-06-30T01:00:00Z,15.1900,0.0000,0.0000
2016-06-30T02:00:00Z,14.9520,0.0000,0.0000
2016-06-30T03:00:00Z,14.7230,0.0066,0.2685
2016-06-30T04:00:00Z,14.8550,2.0097,23.3664
2016-06-30T05:00:00Z,15.5750,13.6290,87.7954
2016-06-30T06:00:00Z,16.5680,44.1375,162.6466
2016-06-30T07:00:00Z,17.7060,92.3081,229.1520
2016-06-30T08:00:00Z,18.9190,158.4321,279.8485
2016-06-30T09:00:00Z,20.0210,244.7445,307.9195
2016-06-30T10:00:00Z,20.9320,315.4001,319.4221
2016-06-30T11:00:00Z,21.6780,358.3525,319.8910
2016-06-30T12:00:00Z,22.2260,386.7689,305.2066
2016-06-30T13:00:00Z,22.5310,381.7626,281.1462
2016-06-30T14:00:00Z,22.6590,376.5026,239.4589
2016-06-30T15:00:00Z,22.5310,306.9440,206.5047
2016-06-30T16:00:00Z,22.1420,213.8475,171.8686
2016-06-30T17:00:00Z,21.4520,110.1109,131.8650
2016-06-30T18:00:00Z,20.2760,35.4299,76.0898
2016-06-30T19:00:00Z,18.3340,2.3932,13.8285
2016-06-30T20:00:00Z,17.2860,0.0003,0.0117
2016-06-30T21:00:00Z,16.8120,0.0000,0.0000
2016-06-30T22:00:00Z,16.4260,0.0000,0.0000
2016-06-30T23:00:00Z,16.1000,0.0000,0.0000
2016-07-01T00:00:00Z,15.7640,0.0000,0.0000
2016-07-01T01:00:00Z,15.4490,0.0000,0.0000
2016-07-01T02:00:00Z,15.1540,0.0000,0.0000
2016-07-01T03:00:00Z,14.8690,0.0355,0.5159
2016-07-01T04:00:00Z,15.1830,10.9278,30.6228
2016-07-01T05:00:00Z,16.4960,68.0662,89.8417
2016-07-01T06:00:00Z,18.0750,167.1004,131.7290
2016-07-01T07:00:00Z,19.4680,275.8221,164.0802
2016-07-01T08:00:00Z,20.6400,368.3285,194.3615
2016-07-01T09:00:00Z,21.5660,420.5290,227.1256
2016-07-01T10:00:00Z,22.3560,481.5982,241.0026
2016-07-01T11:00:00Z,22.9410,482.0207,258.1814
2016-07-01T12:00:00Z,23.3570,478.2698,257.5665
2016-07-01T13:00:00Z,23.5430,438.2253,250.4466
2016-07-01T14:00:00Z,23.4590,365.5875,237.9082
2016-07-01T15:00:00Z,23.1210,263.2040,221.2025
2016-07-01T16:00:00Z,22.4670,141.0024,195.2456
2016-07-01T17:00:00Z,21.5390,55.8941,141.5626
2016-07-01T18:00:00Z,20.1700,13.2822,69.9822
2016-07-01T19:00:00Z,18.5250,0.8407,10.4563
2016-07-01T20:00:00Z,17.4110,0.0001,0.0060
2016-07-01T21:00:00Z,16.5920,0.0000,0.0000
2016-07-01T22:00:00Z,15.9160,0.0000,0.0000
2016-07-01T23:00:00Z,15.3670,0.0000,0.0000
2016-07-02T00:00:00Z,14.9350,0.0000,0.0000
2016-07-02T01:00:00Z,14.5640,0.0000,0.0000
2016-07-02T02:00:00Z,14.2280,0.0000,0.0000
2016-07-02T03:00:00Z,13.8910,0.0077,0.2685
2016-07-02T04:00:00Z,13.8830,4.3996,27.1808
2016-07-02T05:00:00Z,14.6410,35.8384,96.1947
2016-07-02T06:00:00Z,15.5930,106.5219,154.7718
2016-07-02T07:00:00Z,16.6320,208.4948,193.9644
2016-07-02T08:00:00Z,17.6430,321.0733,216.7582
2016-07-02T09:00:00Z,18.4770,417.9740,231.8170
2016-07-02T10:00:00Z,19.1270,457.5163,252.8698
2016-07-02T11:00:00Z,19.5990,470.9071,265.5885
2016-07-02T12:00:00Z,19.8860,466.4614,265.7074
2016-07-02T13:00:00Z,19.9230,396.9567,270.0818
2016-07-02T14:00:00Z,19.7530,327.9553,255.8124
2016-07-02T15:00:00Z,19.4170,242.9981,230.5238
2016-07-02T16:00:00Z,18.8650,143.8136,195.7838
2016-07-02T17:00:00Z,18.1070,60.4763,141.1310
2016-07-02T18:00:00Z,17.0880,20.9485,73.9358
2016-07-02T19:00:00Z,15.4080,1.9283,12.9484
2016-07-02T20:00:00Z,14.3270,0.0004,0.0112
2016-07-02T21:00:00Z,13.7890,0.0000,0.0000
2016-07-02T22:00:00Z,13.4120,0.0000,0.0000
2016-07-02T23:00:00Z,13.0600,0.0000,0.0000
2016-07-03T00:00:00Z,12.7430,0.0000,0.0000
2016-07-03T01:00:00Z,12.4000,0.0000,0.0000
2016-07-03T02:00:00Z,12.0860,0.0000,0.0000
2016-07-03T03:00:00Z,11.7730,0.0189,0.3828
2016-07-03T04:00:00Z,12.0730,6.8204,28.7482
2016-07-03T05:00:00Z,13.3050,54.3705,93.2528
2016-07-03T06:00:00Z,14.9590,154.3104,136.7065
2016-07-03T07:00:00Z,16.4490,284.8598,159.8472
2016-07-03T08:00:00Z,17.6820,421.3506,171.2533
2016-07-03T09:00:00Z,18.6760,487.7618,198.9364
2016-07-03T10:00:00Z,19.3930,470.6639,246.1217
2016-07-03T11:00:00Z,19.8430,398.9740,294.3596
2016-07-03T12:00:00Z,20.2440,380.3568,301.0866
2016-07-03T13:00:00Z,20.5140,352.0274,289.3856
2016-07-03T14:00:00Z,20.5280,284.3127,272.5628
2016-07-03T15:00:00Z,20.3370,208.2164,242.4792
2016-07-03T16:00:00Z,19.9270,126.4718,199.9293
2016-07-03T17:00:00Z,19.2640,54.4833,141.3042
2016-07-03T18:00:00Z,18.2370,14.7717,70.7422
2016-07-03T19:00:00Z,16.6900,0.9956,10.7601
2016-07-03T20:00:00Z,15.7920,0.0004,0.0109
2016-07-03T21:00:00Z,15.3460,0.0000,0.0000
2016-07-03T22:00:00Z,14.9550,0.0000,0.0000
2016-07-03T23:00:00Z,14.5540,0.0000,0.0000
2016-07-04T00:00:00Z,14.1630,0.0000,0.0000
2016-07-04T01:00:00Z,13.7370,0.0000,0.0000
2016-07-04T02:00:00Z,13.3190,0.0000,0.0000
2016-07-04T03:00:00Z,12.9390,0.0129,0.3014
2016-07-04T04:00:00Z,13.2800,10.6012,28.5994
2016-07-04T05:00:00Z,14.8680,78.2811,82.7840
2016-07-04T06:00:00Z,16.6670,209.2671,108.7706
2016-07-04T07:00:00Z,18.3560,349.8164,124.9445
2016-07-04T08:00:00Z,19.8330,482.3792,136.6393
2016-07-04T09:00:00Z,21.0650,580.5622,149.2916
2016-07-04T10:00:00Z,22.0400,651.5633,156.8774
2016-07-04T11:00:00Z,22.8250,689.2788,159.1806
2016-07-04T12:00:00Z,23.3810,672.0201,163.7669
2016-07-04T13:00:00Z,23.6380,580.5794,178.5644
2016-07-04T14:00:00Z,23.5850,446.6430,192.6751
2016-07-04T15:00:00Z,23.3730,329.5922,184.4917
2016-07-04T16:00:00Z,22.9370,207.7016,164.7144
2016-07-04T17:00:00Z,22.1870,91.1816,130.4257
2016-07-04T18:00:00Z,20.9260,24.8467,71.4185
2016-07-04T19:00:00Z,18.9560,1.7500,11.7617
2016-07-04T20:00:00Z,17.8810,0.0003,0.0083
2016-07-04T21:00:00Z,17.2980,0.0000,0.0000
2016-07-04T22:00:00Z,16.8080,0.0000,0.0000
2016-07-04T23:00:00Z,16.3920,0.0000,0.0000
2016-07-05T00:00:00Z,16.0740,0.0000,0.0000
2016-07-05T01:00:00Z,15.7610,0.0000,0.0000
2016-07-05T02:00:00Z,15.5100,0.0000,0.0000
2016-07-05T03:00:00Z,15.2730,0.0165,0.3280
2016-07-05T04:00:00Z,15.5020,3.7110,25.3620
2016-07-05T05:00:00Z,16.5910,25.4359,91.7380
2016-07-05T06:00:00Z,17.8960,88.3470,156.6878
2016-07-05T07:00:00Z,19.2150,181.5983,200.0146
2016-07-05T08:00:00Z,20.3520,316.7790,214.3659
2016-07-05T09:00:00Z,21.3980,460.1956,208.8949
2016-07-05T10:00:00Z,22.2030,527.1713,217.2693
2016-07-05T11:00:00Z,22.7460,540.2199,229.5495
2016-07-05T12:00:00Z,23.0730,526.7973,232.9340
2016-07-05T13:00:00Z,23.1430,468.0196,234.2998
2016-07-05T14:00:00Z,22.9430,375.9244,229.8707
2016-07-05T15:00:00Z,22.5510,284.5858,207.3104
2016-07-05T16:00:00Z,22.0190,218.1878,164.1684
2016-07-05T17:00:00Z,21.1610,106.8714,127.4287
2016-07-05T18:00:00Z,19.8430,32.7870,72.0815
2016-07-05T19:00:00Z,17.7750,2.6205,12.7042
2016-07-05T20:00:00Z,16.4760,0.0005,0.0098
2016-07-05T21:00:00Z,15.6530,0.0000,0.0000
2016-07-05T22:00:00Z,14.8180,0.0000,0.0000
2016-07-05T23:00:00Z,14.1140,0.0000,0.0000
2016-07-06T00:00:00Z,13.5440,0.0000,0.0000
2016-07-06T01:00:00Z,13.0250,0.0000,0.0000
2016-07-06T02:00:00Z,12.5610,0.0000,0.0000
2016-07-06T03:00:00Z,12.1550,0.0237,0.3283
2016-07-06T04:00:00Z,12.5350,14.5783,26.5484
2016-07-06T05:00:00Z,14.3520,101.8951,69.3090
2016-07-06T06:00:00Z,16.3900,256.2310,82.5019
2016-07-06T07:00:00Z,18.4220,414.1439,90.7841
2016-07-06T08:00:00Z,19.8640,562.7342,96.1995
2016-07-06T09:00:00Z,21.0030,680.0465,101.2935
2016-07-06T10:00:00Z,21.9800,779.7009,99.1044
2016-07-06T11:00:00Z,22.7850,829.4355,97.3716
2016-07-06T12:00:00Z,23.3400,813.9045,99.5445
2016-07-06T13:00:00Z,23.6470,755.1118,99.3584
2016-07-06T14:00:00Z,23.6880,657.8239,96.3881
2016-07-06T15:00:00Z,23.4970,525.4317,92.3394
2016-07-06T16:00:00Z,23.0180,361.0712,90.6714
2016-07-06T17:00:00Z,22.1740,177.8207,91.0198
2016-07-06T18:00:00Z,20.6390,46.4494,64.5522
2016-07-06T19:00:00Z,18.1390,3.3638,12.0519
2016-07-06T20:00:00Z,16.7800,0.0005,0.0080
2016-07-06T21:00:00Z,15.9370,0.0000,0.0000
2016-07-06T22:00:00Z,15.1800,0.0000,0.0000
2016-07-06T23:00:00Z,14.4910,0.0000,0.0000
2016-07-07T00:00:00Z,13.8940,0.0000,0.0000
2016-07-07T01:00:00Z,13.4020,0.0000,0.0000
2016-07-07T02:00:00Z,12.9360,0.0000,0.0000
2016-07-07T03:00:00Z,12.5820,0.0255,0.3187
2016-07-07T04:00:00Z,12.9440,16.5480,25.8652
2016-07-07T05:00:00Z,15.0520,110.4069,65.5864
2016-07-07T06:00:00Z,16.9960,262.2557,79.7244
2016-07-07T07:00:00Z,19.7570,425.3308,86.8009
2016-07-07T08:00:00Z,21.8050,568.7914,94.2222
2016-07-07T09:00:00Z,23.1580,688.6083,99.0696
2016-07-07T10:00:00Z,24.2250,778.6981,100.2758
2016-07-07T11:00:00Z,25.0770,812.0226,103.6942
2016-07-07T12:00:00Z,25.7180,801.3230,104.8889
2016-07-07T13:00:00Z,26.0990,736.9096,106.6642
2016-07-07T14:00:00Z,26.1940,631.1122,107.2268
2016-07-07T15:00:00Z,26.0160,483.4652,109.6859
2016-07-07T16:00:00Z,25.5460,309.3010,112.9918
2016-07-07T17:00:00Z,24.8310,143.7304,105.8681
2016-07-07T18:00:00Z,23.1170,34.7073,67.2410
2016-07-07T19:00:00Z,20.9420,2.0022,10.9158
2016-07-07T20:00:00Z,19.7530,0.0003,0.0055
2016-07-07T21:00:00Z,19.0260,0.0000,0.0000
2016-07-07T22:00:00Z,18.3630,0.0000,0.0000
2016-07-07T23:00:00Z,17.7940,0.0000,0.0000
2016-07-08T00:00:00Z,17.3400,0.0000,0.0000
2016-07-08T01:00:00Z,16.8110,0.0000,0.0000
2016-07-08T02:00:00Z,16.2250,0.0000,0.0000
2016-07-08T03:00:00Z,15.7570,0.0158,0.2638
2016-07-08T04:00:00Z,15.7590,6.5697,26.0876
2016-07-08T05:00:00Z,17.2030,51.5216,88.7131
2016-07-08T06:00:00Z,18.5870,150.3120,131.7954
2016-07-08T07:00:00Z,20.7160,281.2719,153.8299
2016-07-08T08:00:00Z,22.4680,421.4911,162.4324
2016-07-08T09:00:00Z,23.7730,520.0959,174.1174
2016-07-08T10:00:00Z,24.7720,607.6193,174.4892
2016-07-08T11:00:00Z,25.4620,671.1346,166.0379
2016-07-08T12:00:00Z,25.8490,669.5687,164.2388
2016-07-08T13:00:00Z,25.8520,573.2828,179.8445
2016-07-08T14:00:00Z,25.5930,466.0805,183.2195
2016-07-08T15:00:00Z,25.1100,346.4883,175.3830
2016-07-08T16:00:00Z,24.3590,219.0986,157.0741
2016-07-08T17:00:00Z,23.3720,116.6623,120.0122
2016-07-08T18:00:00Z,21.9330,36.5040,68.5637
2016-07-08T19:00:00Z,19.8890,2.6985,11.6390
2016-07-08T20:00:00Z,18.7030,0.0002,0.0048
2016-07-08T21:00:00Z,17.9920,0.0000,0.0000
2016-07-08T22:00:00Z,17.3550,0.0000,0.0000
2016-07-08T23:00:00Z,16.7610,0.0000,0.0000
2016-07-09T00:00:00Z,16.2240,0.0000,0.0000
2016-07-09T01:00:00Z,15.7790,0.0000,0.0000
2016-07-09T02:00:00Z,15.4030,0.0000,0.0000
